11,Twitter,twitter,https://twitter.com/,TEXT,2020-02-03 15:57:26,2020-02-03 15:57:26
11,Facebook,facebook,https://facebook.com/,TEXT,2020-02-03 15:58:07,2020-02-03 15:58:07
11,Instagram,instagram,https://instagram.com/,TEXT,2020-02-03 15:58:42,2020-02-03 15:58:42
11,Youtube,youtube,https://www.youtube.com/,TEXT,2020-02-03 15:59:08,2020-02-03 15:59:08
